"PRIM_STATE","AREA","AREA_TITLE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","label","year","NAICS","NAICS_TITLE","I_GROUP","AREA_TYPE","OWN_CODE","PCT_TOTAL","PCT_RPT","LOC_QUOTIENT","JOBS_1000","HOURLY"
"CA","42060","Santa Barbara-Santa Maria, CA","49-9099","Installation, maintenance, and repair workers, all other",NA,"230","29.9","15.42","32080","3.6","10.55","11.84","14.26","17.74","22.95","21950","24630","29660","36910","47730",NA,"green job","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","51-4041","Machinists",NA,"280","33.9","22.30","46380","3.1","14.84","17.73","22.08","27.09","30.80","30860","36870","45940","56350","64060",NA,"green job","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","51-9012","Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",NA,"160","40.1","26.94","56040","5.5","16.87","20.24","24.62","30.24","43.05","35100","42100","51210","62900","89540",NA,"green job","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5012","Rotary drill operators, oil and gas",NA,"190","38.1","25.89","53860","8.0","17.77","25.32","27.39","29.45","30.92","36960","52660","56970","61250","64310",NA,"ff job","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5013","Service unit operators, oil, gas, and mining",NA,"**","**","20.48","42600","15.2","11.10","12.68","20.08","25.20","31.86","23090","26370","41760","52410","66260",NA,"ff job","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","47-5021","Earth drillers, except oil and gas",NA,"40","11.8","19.60","40770","23.3","13.49","14.65","17.31","24.74","28.85","28050","30470","36010","51450","60000",NA,"ff job","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","47-5071","Roustabouts, oil and gas",NA,"130","47.4","18.20","37850","4.4","15.49","16.55","18.25","19.99","21.85","32220","34420","37960","41590","45460",NA,"ff job","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3051","Industrial production managers",NA,"520","7.0","50.33","104690","4.7","26.01","34.77","45.12","61.50","#","54100","72320","93840","127920","#",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3071","Transportation, storage, and distribution managers",NA,"230","12.0","47.25","98270","4.2","28.27","34.66","45.28","58.39","66.98","58800","72090","94190","121460","139310",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9041","Engineering managers",NA,"720","11.5","55.08","114570","2.1","40.29","45.32","52.20","62.31","76.07","83800","94260","108580","129600","158230",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9199","Managers, all other",NA,"770","6.7","54.42","113190","6.8","29.78","37.90","51.10","67.14","#","61940","78840","106280","139640","#",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2051","Civil engineers",NA,"720","7.5","45.84","95350","4.6","27.92","34.26","43.85","52.36","63.09","58080","71260","91210","108900","131220",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2071","Electrical engineers",NA,"290","17.0","38.14","79340","3.9","25.43","29.72","37.02","46.58","53.72","52890","61810","77010","96880","111730",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2141","Mechanical engineers",NA,"630","5.7","40.41","84060","4.7","23.57","31.23","40.21","49.43","59.73","49020","64960","83640","102810","124240",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2199","Engineers, all other",NA,"570","28.5","46.98","97720","3.0","28.84","36.75","46.37","58.54","68.98","59990","76440","96460","121750","143480",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"1130","14.4","41.38","86070","8.0","19.83","25.12","42.05","51.01","66.25","41240","52250","87460","106100","137810",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"1250","9.3","33.54","69770","2.9","21.41","27.80","34.31","39.61","45.20","44530","57830","71370","82400","94010",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-2211","Sheet metal workers",NA,"**","**","21.58","44890","5.8","15.25","17.49","20.60","25.22","31.48","31720","36380","42840","52470","65480",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-4099","Construction and related workers, all other",NA,"110","40.8","18.40","38260","8.2","9.26","13.57","16.39","24.52","30.17","19250","28220","34080","51010","62760",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","49-9042","Maintenance and repair workers, general",NA,"2250","7.2","19.95","41490","2.8","10.83","13.68","18.84","25.28","31.57","22520","28450","39180","52590","65660",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","49-9099","Installation, maintenance, and repair workers, all other",NA,"300","25.5","19.28","40100","5.7","11.95","14.14","17.68","24.71","29.46","24860","29400","36770","51400","61270",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-4041","Machinists",NA,"1120","17.5","16.99","35340","3.5","9.65","11.59","15.21","21.92","27.44","20070","24100","31630","45590","57080",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-8013","Power plant operators",NA,"80","38.4","34.78","72330","3.4","26.10","30.31","36.13","40.58","45.44","54280","63040","75150","84410","94520",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-9012","Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",NA,"110","15.8","21.14","43970","5.7","13.66","18.84","22.01","24.40","27.93","28420","39190","45780","50750","58100",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-3051","Industrial production managers",NA,"110","19.3","48.10","100040","6.4","22.21","33.72","44.52","64.25","76.21","46190","70140","92600","133630","158520",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-3071","Transportation, storage, and distribution managers",NA,"40","17.8","51.54","107200","16.6","25.43","29.18","43.69","57.75","#","52890","60690","90870","120120","#",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-9041","Engineering managers",NA,"120","10.5","54.09","112520","5.7","34.07","42.55","54.23","63.86","75.93","70870","88490","112800","132830","157940",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-9199","Managers, all other",NA,"120","16.8","49.03","101970","11.3","20.81","28.07","44.36","60.95","#","43280","58380","92270","126780","#",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2051","Civil engineers",NA,"360","13.9","39.40","81940","3.7","26.31","33.32","39.38","45.69","49.76","54720","69300","81920","95020","103500",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2071","Electrical engineers",NA,"100","23.2","43.77","91040","6.2","28.51","33.97","41.31","50.80","70.27","59310","70660","85920","105660","146150",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2141","Mechanical engineers",NA,"150","20.1","34.77","72330","11.8","15.26","19.60","33.79","41.73","66.67","31740","40770","70280","86790","138670",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2199","Engineers, all other",NA,"130","10.0","43.26","89980","6.4","21.38","34.27","45.24","51.79","61.34","44470","71280","94100","107730","127600",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"110","19.3","30.10","62600","12.3","18.81","21.24","23.83","34.65","57.39","39120","44170","49560","72070","119380",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"530","16.2","31.28","65060","3.3","19.89","26.79","31.29","36.76","41.80","41380","55730","65080","76450","86930",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","49-9042","Maintenance and repair workers, general",NA,"850","7.5","16.92","35200","2.5","11.05","12.92","15.59","20.00","24.25","22990","26860","32430","41600","50440",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","49-9099","Installation, maintenance, and repair workers, all other",NA,"130","19.5","15.72","32690","7.2","9.97","10.96","13.05","18.26","25.51","20730","22800","27140","37990","53070",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","51-4041","Machinists",NA,"190","20.5","19.57","40710","8.6","11.02","13.74","17.78","23.59","34.12","22930","28570","36980","49070","70970",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42020","San Luis Obispo-Paso Robles, CA","51-9012","Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",NA,"180","11.9","25.97","54030","6.0","17.37","20.26","24.79","30.04","37.85","36130","42140","51570","62480","78740",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","11-3051","Industrial production managers",NA,"190","14.0","47.55","98900","5.8","29.32","35.05","41.97","58.31","68.82","60980","72910","87300","121280","143140",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","11-3071","Transportation, storage, and distribution managers",NA,"100","19.3","42.47","88330","5.8","19.43","29.54","40.20","54.56","64.39","40420","61440","83610","113490","133940",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","11-9041","Engineering managers",NA,"350","10.4","69.54","144640","4.8","44.69","54.13","63.30","#","#","92950","112600","131670","#","#",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","11-9199","Managers, all other",NA,"290","18.6","47.91","99660","4.9","22.61","32.53","44.50","59.43","76.77","47030","67660","92560","123620","159680",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","17-2051","Civil engineers",NA,"430","33.5","34.72","72210","7.8","14.18","21.71","34.85","48.40","58.70","29490","45170","72480","100680","122090",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","17-2071","Electrical engineers",NA,"410","24.3","47.15","98060","3.2","30.10","36.75","46.24","58.64","66.94","62610","76440","96190","121970","139240",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","17-2141","Mechanical engineers",NA,"330","17.2","41.97","87290","3.8","20.23","29.36","42.57","54.52","62.85","42080","61070","88550","113400","130720",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","17-2199","Engineers, all other",NA,"330","25.7","49.08","102090","7.6","27.38","34.13","46.67","60.04","75.21","56950","71000","97070","124880","156430",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"360","17.1","43.67","90820","7.0","20.39","26.82","39.13","55.76","71.21","42400","55780","81390","115970","148110",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"870","11.7","34.59","71940","2.8","22.56","27.49","34.38","41.39","49.07","46930","57180","71500","86090","102050",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","49-9042","Maintenance and repair workers, general",NA,"1580","13.7","17.51","36420","3.2","10.83","12.77","16.89","21.19","26.72","22520","26550","35130","44080","55580",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","49-9099","Installation, maintenance, and repair workers, all other",NA,"230","27.6","17.74","36900","12.6","11.26","12.80","14.91","20.90","31.32","23420","26630","31000","43470","65150",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","51-4041","Machinists",NA,"310","22.8","22.87","47580","2.9","14.82","18.59","22.75","27.58","30.82","30820","38670","47310","57370","64100",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","51-9012","Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",NA,"200","9.9","29.15","60630","6.0","18.53","22.09","27.46","34.72","41.37","38550","45950","57120","72210","86060",NA,"green job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5012","Rotary drill operators, oil and gas",NA,"210","29.1","26.68","55490","8.4","17.81","26.15","28.51","30.75","32.20","37040","54400","59310","63970","66980",NA,"ff job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5013","Service unit operators, oil, gas, and mining",NA,"**","**","23.69","49270","13.0","11.98","15.96","23.82","29.95","35.47","24930","33200","49540","62300","73790",NA,"ff job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","42060","Santa Barbara-Santa Maria, CA","47-5071","Roustabouts, oil and gas",NA,"70","36.5","17.19","35750","4.1","15.39","16.37","17.50","18.62","19.37","32020","34050","36390","38740","40290",NA,"ff job","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3051","Industrial production managers",NA,"600","29.0","44.99","93580","3.0","28.83","36.58","41.34","48.70","64.93","59970","76080","85980","101290","135050",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"2.037",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3071","Transportation, storage, and distribution managers",NA,"220","13.2","49.84","103670","9.5","26.52","33.96","43.12","56.52","78.90","55150","70640","89690","117550","164110",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"0.759",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9041","Engineering managers",NA,"700","14.6","57.04","118640","2.5","41.27","47.42","55.08","63.91","76.24","85850","98640","114560","132930","158580",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"2.376",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9199","Managers, all other",NA,"860","27.0","49.04","102000","3.0","27.55","36.79","47.97","59.03","70.55","57310","76520","99780","122780","146740",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"2.933",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2051","Civil engineers",NA,"700","13.7","46.58","96890","5.3","28.92","33.92","43.16","52.08","64.38","60150","70550","89760","108340","133920",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"2.380",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2071","Electrical engineers",NA,"270","17.2","40.46","84160","3.5","27.00","32.84","39.86","48.26","55.02","56160","68310","82910","100380","114450",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"0.913",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2141","Mechanical engineers",NA,"620","6.1","43.10","89650","2.7","27.56","34.40","42.59","51.72","58.19","57330","71550","88590","107580","121040",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"2.123",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2199","Engineers, all other",NA,"650","23.7","50.66","105370","3.5","30.39","39.66","50.72","62.95","73.41","63210","82490","105500","130940","152700",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"2.234",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","41-4011","Sales representatives, wholesale and manufacturing, technical and scientific products",NA,"1160","13.8","38.18","79420","7.3","17.83","22.32","35.73","48.82","64.91","37080","46420","74320","101550","135020",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"3.946",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-1011","First-line supervisors/managers of construction trades and extraction workers",NA,"980","9.3","33.99","70690","3.4","21.41","26.16","33.72","40.69","48.52","44540","54420","70130","84640","100920",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"3.342",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-2211","Sheet metal workers",NA,"**","**","20.85","43360","3.5","14.67","16.17","19.65","25.66","28.08","30520","33630","40860","53370","58400",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"**",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-4099","Construction and related workers, all other",NA,"120","46.1","17.86","37160","8.6","9.65","12.84","16.66","21.89","28.61","20070","26700","34640","45540","59500",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"0.415",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","49-9042","Maintenance and repair workers, general",NA,"2260","7.2","19.82","41230","2.0","11.53","14.34","18.63","24.44","30.56","23980","29820","38740","50840","63570",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"7.712",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","49-9099","Installation, maintenance, and repair workers, all other",NA,"260","30.6","21.54","44810","4.9","12.67","16.37","20.01","26.88","31.37","26360","34050","41620","55910","65240",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"0.895",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-4041","Machinists",NA,"1010","13.0","18.30","38070","3.5","10.79","12.99","16.90","23.38","28.40","22440","27030","35160","48630","59080",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"3.457",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-8012","Power distributors and dispatchers",NA,"70","49.2","31.70","65940","3.6","26.09","30.03","31.90","34.69","36.36","54260","62460","66360","72150","75630",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"0.251",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-8013","Power plant operators",NA,"80","44.2","30.83","64120","4.9","15.79","18.16","30.28","42.60","47.46","32840","37770","62990","88610","98720",NA,"green job","09",NA,NA,NA,NA,NA,NA,NA,NA,"0.256",NA
